article,pr_2020_03,pr_2020_07,pr_2021_03,pr_2022_01,shift_P1_to_P2,shift_P2_to_P3,shift_P3_to_P4,shift_overall
The Times,0.0,0.000551555493169844,0.00047426930796123923,0.0004911993226369456,0.000551555493169844,-7.728618520860472e-05,1.6930014675706358e-05,0.0004911993226369456
Ethanol,0.00115579116050707,0.0007627616196546243,0.0005651636780706461,0.0004884532850488086,-0.00039302954085244576,-0.0001975979415839782,-7.671039302183753e-05,-0.0006673378754582615
Viral load,0.0008503303396543125,0.0005969876643605298,0.0005378398390591249,0.0004873423006795717,-0.00025334267529378274,-5.914782530140486e-05,-5.049753837955322e-05,-0.0003629880389747408
Anosmia,0.0008045167284313854,0.0005610461344415362,0.0004841322667274926,0.000487033430118197,-0.00024347059398984925,-7.691386771404359e-05,2.901163390704427e-06,-0.0003174832983131884
Center for Countering Digital Hate,0.000779037225616988,0.00047136628680630285,0.00040826612884273337,0.0004865780109954606,-0.00030767093881068513,-6.310015796356949e-05,7.831188215272724e-05,-0.0002924592146215274
Science-Based Medicine,0.0,0.0,0.0004786417558160879,0.00048650716360122,0.0,0.0004786417558160879,7.865407785132071e-06,0.00048650716360122
COVID-19 pandemic in Denmark,0.0,0.0005238467334316389,0.00044419451971229314,0.00048644113575168794,0.0005238467334316389,-7.965221371934576e-05,4.2246616039394805e-05,0.00048644113575168794
CoronaVac,0.0,0.0,0.00047006738740664855,0.00048634508128516095,0.0,0.00047006738740664855,1.6277693878512408e-05,0.00048634508128516095
Investigations into the origin of COVID-19,0.0,0.0,0.000413826580847945,0.00048563710875046016,0.0,0.000413826580847945,7.181052790251516e-05,0.00048563710875046016
Health professional,0.0011102707622041553,0.0005871796342037411,0.0005232853428460971,0.00048341618167483096,-0.0005230911280004141,-6.389429135764406e-05,-3.9869161171266106e-05,-0.0006268545805293243
Hepatitis B,0.0011599518475114419,0.0006720120251958318,0.0005648616833943186,0.0004828647081147346,-0.0004879398223156101,-0.00010715034180151317,-8.199697527958401e-05,-0.0006770871393967073
Severe acute respiratory syndrome coronavirus,0.0008989823641609706,0.0006428913151806219,0.0005651213034726888,0.0004824579579450164,-0.0002560910489803487,-7.777001170793303e-05,-8.266334552767246e-05,-0.0004165244062159542
Painting for Saints,0.0,0.00047136628680630285,0.0005568347419744257,0.00047718341646872214,0.00047136628680630285,8.546845516812281e-05,-7.965132550570353e-05,0.00047718341646872214
Isolation (health care),0.0008263563022722976,0.0006818726580546545,0.0005714142552565939,0.00047679830422390004,-0.00014448364421764304,-0.00011045840279806066,-9.461595103269383e-05,-0.0003495579980483975
COVID-19 pandemic in South America,0.0,0.0006008287865365494,0.0005471232413738495,0.0004755884335618462,0.0006008287865365494,-5.370554516269995e-05,-7.153480781200327e-05,0.0004755884335618462
Stroke,0.0007968794912495177,0.0005972740696237159,0.0005130289213701132,0.00047549188889745947,-0.00019960542162580181,-8.424514825360269e-05,-3.7537032472653774e-05,-0.0003213876023520583
Oral administration,0.0009821024260349574,0.0005405159391885353,0.0004743132208902092,0.0004741235079801826,-0.0004415864868464221,-6.62027182983261e-05,-1.8971291002657957e-07,-0.0005079789180547749
Intravenous,0.0,0.00049195905534206,0.0005393437341725661,0.0004739491659279578,0.00049195905534206,4.738467883050616e-05,-6.539456824460835e-05,0.0004739491659279578
New England Journal of Medicine,0.0010688005347367028,0.0006536352586120809,0.0005396706143312047,0.00047381052783481553,-0.00041516527612462187,-0.00011396464428087619,-6.58600864963892e-05,-0.0005949900069018873
BioNTech,0.0,0.0,0.0005245032451097225,0.0004724462592627175,0.0,0.0005245032451097225,-5.205698584700503e-05,0.0004724462592627175
Janssen COVID-19 vaccine,0.0,0.0,0.0,0.0004698495738916229,0.0,0.0,0.0004698495738916229,0.0004698495738916229
COVID-19 pandemic in Austria,0.000779037225616988,0.0005883400695540703,0.0005666798884748454,0.00046884409794038047,-0.00019069715606291767,-2.1660181079224917e-05,-9.783579053446493e-05,-0.0003101931276766075
Extracorporeal membrane oxygenation,0.0008503303396543125,0.0005218931493204432,0.0005449357724545457,0.000467111496791819,-0.0003284371903338693,2.3042623134102505e-05,-7.782427566272674e-05,-0.00038321884286249356
Wuhan Institute of Virology,0.0009568172514880118,0.000599738216879027,0.0005057653930036376,0.000466132318456118,-0.0003570790346089848,-9.397282387538946e-05,-3.96330745475196e-05,-0.0004906849330318938
Disease cluster,0.0007877538976324397,0.0006560718559912201,0.0005954420796749181,0.0004654883968482871,-0.0001316820416412196,-6.062977631630202e-05,-0.000129953682826631,-0.0003222655007841526
Nursing home,0.0008427002381080551,0.000582999700101515,0.0005603781900982742,0.00046529706087687346,-0.0002597005380065401,-2.2621510003240823e-05,-9.508112922140073e-05,-0.00037740317723118167
Genome,0.0009085828547409649,0.0006420976981016428,0.0005375421827880929,0.00046489202052968695,-0.00026648515663932207,-0.00010455551531354985,-7.265016225840599e-05,-0.0004436908342112779
Common cold,0.0009575113265069658,0.0006011554173538256,0.0005155357783794212,0.00046474187443682987,-0.0003563559091531402,-8.561963897440442e-05,-5.0793903942591284e-05,-0.0004927694520701359
Public Health England,0.0010305812805151066,0.0006569937513479647,0.0005804363752598715,0.00046456419692226804,-0.00037358752916714195,-7.655737608809317e-05,-0.00011587217833760346,-0.0005660170835928386
Li Wenliang,0.001257785169179725,0.0006823814552598113,0.0005548772319423214,0.00046446858956328296,-0.0005754037139199136,-0.0001275042233174899,-9.040864237903846e-05,-0.0007933165796164419
Inflammation,0.0009773052801346114,0.0006306541791494875,0.0005416049492415568,0.0004640400062604832,-0.0003466511009851239,-8.90492299079307e-05,-7.756494298107356e-05,-0.0005132652738741282
Virus,0.001027817277848615,0.0005670311999004424,0.000546054472984023,0.00046170170533778933,-0.0004607860779481727,-2.0976726916419443e-05,-8.435276764623363e-05,-0.0005661155725108257
Moderna,0.0009054448887384837,0.0005146738094854686,0.0005703834048990641,0.00046116484880012087,-0.0003907710792530151,5.570959541359552e-05,-0.00010921855609894322,-0.0004442800399383628
Infectious diseases,0.0010671313847762974,0.000652238479107447,0.0005558743150274226,0.00045997993103794895,-0.0004148929056688504,-9.636416408002446e-05,-9.589438398947364e-05,-0.0006071514537383485
GISAID,0.0007960235608265862,0.000514042671462287,0.0005323670260123467,0.00045988481204680293,-0.00028198088936429925,1.8324354550059785e-05,-7.248221396554381e-05,-0.0003361387487797833
Hepatitis C,0.0,0.0006194385332600143,0.0005365615960787617,0.0004598406900544875,0.0006194385332600143,-8.287693718125259e-05,-7.672090602427423e-05,0.0004598406900544875
Thrombosis,0.0009446539939105716,0.0006123317524350696,0.0005292609100110657,0.00045924383851872003,-0.00033232224147550205,-8.30708424240039e-05,-7.001707149234564e-05,-0.0004854101553918516
Guangdong,0.0009082320904503823,0.0005867272058135318,0.0005197163152998431,0.00045871260627565697,-0.00032150488463685055,-6.701089051368867e-05,-6.100370902418616e-05,-0.0004495194841747254
COVID-19 vaccination in Australia,0.0,0.0,0.00042019118116898855,0.0004580969446636807,0.0,0.00042019118116898855,3.7905763494692135e-05,0.0004580969446636807
COVID-19 pandemic in Chile,0.0,0.0006017543776448416,0.0005275482509698611,0.00045728699045338684,0.0006017543776448416,-7.420612667498056e-05,-7.026126051647423e-05,0.00045728699045338684
Mechanical ventilation,0.0007824759587285702,0.0005215304597388222,0.0005476582270397564,0.0004570152233591604,-0.000260945498989748,2.612776730093419e-05,-9.064300368059598e-05,-0.0003254607353694098
Stat (website),0.0008912561964202366,0.000564609753525491,0.0005032977721558678,0.00045644557074837785,-0.0003266464428947456,-6.131198136962324e-05,-4.685220140748992e-05,-0.00043481062567185877
Shortages related to the COVID-19 pandemic,0.0,0.0005529584187434264,0.00048577916943195304,0.0004563993762080939,0.0005529584187434264,-6.717924931147338e-05,-2.937979322385916e-05,0.0004563993762080939
Influenza A virus subtype H5N1,0.0009517114135835614,0.0005840129777390902,0.0005454487372326305,0.0004561638659771356,-0.00036769843584447126,-3.856424050645963e-05,-8.928487125549496e-05,-0.0004955475476064259
Ageusia,0.000779037225616988,0.0004853639907921861,0.0004356852567842381,0.0004560467258411757,-0.0002936732348248019,-4.9678734007948004e-05,2.0361469056937595e-05,-0.0003229904997758123
COVID-19 pandemic on cruise ships,0.000779037225616988,0.0006435635745150062,0.0005248416968827994,0.00045521290114698833,-0.0001354736511019818,-0.00011872187763220683,-6.962879573581103e-05,-0.00032382432446999965
Hand washing,0.0009019099066613443,0.0005813095852160924,0.0005024426826467173,0.000454829967895972,-0.0003206003214452519,-7.886690256937506e-05,-4.761271475074534e-05,-0.0004470799387653723
Diabetes,0.0011645499458302847,0.0007114307363005083,0.0005595013359417182,0.0004542663659934044,-0.00045311920952977643,-0.00015192940035879004,-0.00010523496994831384,-0.0007102835798368803
Economic impact of the COVID-19 pandemic,0.0,0.0006322896844066563,0.0005385780496045382,0.0004537352495197984,0.0006322896844066563,-9.371163480211811e-05,-8.484280008473979e-05,0.0004537352495197984
COVID-19 pandemic in Japan,0.000779037225616988,0.0005068437368627812,0.0005044884324409123,0.00045362670262282494,-0.0002721934887542068,-2.3553044218688982e-06,-5.086172981808734e-05,-0.00032541052299416305
COVID-19 pandemic in Brazil,0.000779037225616988,0.0005899904118429257,0.0004816968812988438,0.0004514440038800334,-0.00018904681377406225,-0.00010829353054408195,-3.0252877418810386e-05,-0.0003275932217369546
SARS-CoV-2 Gamma variant,0.0,0.0,0.0,0.00045117118441365453,0.0,0.0,0.00045117118441365453,0.00045117118441365453
"If You Don't Mask, You Don't Get",0.0,0.0,0.0005259194717054628,0.000450706999296285,0.0,0.0005259194717054628,-7.521247240917781e-05,0.000450706999296285
Media coverage of the COVID-19 pandemic,0.0,0.0005661328548564356,0.0005375296349294532,0.0004505182729568414,0.0005661328548564356,-2.8603219926982425e-05,-8.701136197261183e-05,0.0004505182729568414
Dabie Mountain Regional Medical Centre,0.0011064351960797655,0.0006253542327376614,0.0005268845790559852,0.0004491555148089169,-0.00048108096334210405,-9.846965368167629e-05,-7.772906424706824e-05,-0.0006572796812708485
Hindi,0.0,0.0,0.0,0.0004489996328885068,0.0,0.0,0.0004489996328885068,0.0004489996328885068
Bulgarian Patriots,0.0,0.0,0.0,0.0004489996328885068,0.0,0.0,0.0004489996328885068,0.0004489996328885068
Hepatitis C virus,0.0014415042987913225,0.0008721694711381694,0.0005240075127144171,0.0004489996328885068,-0.0005693348276531532,-0.0003481619584237523,-7.50078798259103e-05,-0.0009925046659028157
"Patriotic Front (Bulgaria, 2014)",0.000779037225616988,0.00047136628680630285,0.00040826612884273337,0.0004489996328885068,-0.00030767093881068513,-6.310015796356949e-05,4.0733504045773427e-05,-0.0003300375927284812
Ancient Greek,0.0007863932360828894,0.00047613432288911325,0.0005923998485559761,0.00044868009588259133,-0.00031025891319377613,0.00011626552566686285,-0.00014371975267338477,-0.00033771314020029805
Huanan Seafood Wholesale Market,0.001053612781423892,0.0006263163171271304,0.0005111938232438423,0.00044849847002498603,-0.0004272964642967616,-0.00011512249388328805,-6.269535321885627e-05,-0.0006051143113989059
Infectious disease,0.00107061347097613,0.0006210163650460319,0.0005273366817702903,0.00044779535514688176,-0.0004495971059300982,-9.367968327574159e-05,-7.954132662340853e-05,-0.0006228181158292483
COVID-19 pandemic in New York (state),0.0,0.0005735976678375416,0.0005236502671639535,0.0004472468683111266,0.0005735976678375416,-4.9947400673588114e-05,-7.640339885282686e-05,0.0004472468683111266
Huoshenshan Hospital,0.0012281068501376917,0.0006767766166180126,0.0005437584060790213,0.00044712833164667034,-0.000551330233519679,-0.00013301821053899134,-9.663007443235096e-05,-0.0007809785184910213
Solidarity trial,0.0,0.0005283683045012717,0.0004964386679006197,0.00044597136282006845,0.0005283683045012717,-3.192963660065206e-05,-5.046730508055121e-05,0.00044597136282006845
COVID-19 pandemic in Germany,0.000779037225616988,0.0006203948700741869,0.0004666259271073617,0.0004452844661534381,-0.0001586423555428011,-0.00015376894296682516,-2.1341460953923602e-05,-0.00033375275946354987
Zika virus,0.0008305657549340593,0.0005471336047426916,0.0005169724630128265,0.00044517706219336406,-0.0002834321501913677,-3.0161141729865052e-05,-7.179540081946246e-05,-0.00038538869274069523
Yellow fever,0.0015195987319449483,0.0009033806682800918,0.0007939705141120374,0.000444492665837761,-0.0006162180636648565,-0.0001094101541680544,-0.0003494778482742764,-0.0010751060661071872
COVID-19 pandemic in Russia,0.0,0.0005947199638713566,0.0005574765626553236,0.00044443103080092747,0.0005947199638713566,-3.724340121603301e-05,-0.00011304553185439612,0.00044443103080092747
Xenophobia and racism related to the COVID-19 pandemic,0.000779037225616988,0.00047597321995954275,0.000413826580847945,0.00044266506546254176,-0.00030306400565744524,-6.214663911159775e-05,2.8838484614596767e-05,-0.0003363721601544462
Antibody,0.0,0.0005993979386585921,0.0005057442768655138,0.00044206689471492174,0.0005993979386585921,-9.365366179307831e-05,-6.367738215059209e-05,0.00044206689471492174
Vaccination,0.000975193652742922,0.000724177952367546,0.0005354626325171391,0.00044190044240718587,-0.0002510157003753759,-0.0001887153198504069,-9.356219010995328e-05,-0.000533293210335736
Severe acute respiratory syndrome–related coronavirus,0.0,0.0,0.00041981855241351735,0.0004415121467183026,0.0,0.00041981855241351735,2.1693594304785272e-05,0.0004415121467183026
Encephalitis,0.000858745830678071,0.0005295083974581085,0.0004971711709864143,0.0004413247727171229,-0.0003292374332199625,-3.2337226471694167e-05,-5.584639826929137e-05,-0.00041742105796094807
Dexamethasone,0.000779037225616988,0.0005595455146361767,0.000480526536929339,0.0004411843033096691,-0.00021949171098081127,-7.901897770683773e-05,-3.934223361966988e-05,-0.0003378529223073189
Intravenous therapy,0.0008101202614061458,0.000548607644651715,0.0004381094637215811,0.0004408387603680429,-0.0002615126167544307,-0.00011049818093013394,2.7292966464618237e-06,-0.00036928150103810283
Influenza A virus subtype H1N1,0.0008392615049964729,0.0005962602539026327,0.0005173628575188702,0.0004402211122354801,-0.00024300125109384023,-7.889739638376248e-05,-7.71417452833901e-05,-0.0003990403927609928
COVID-19 vaccination in the United States,0.0,0.0,0.0,0.0004393808530715216,0.0,0.0,0.0004393808530715216,0.0004393808530715216
Phylogenetic Assignment of Named Global Outbreak Lineages,0.0,0.0,0.0004191988936810203,0.0004374929779548314,0.0,0.0004191988936810203,1.82940842738111e-05,0.0004374929779548314
WHO,0.0008942173914588614,0.0007040036813498246,0.0006184756437249753,0.00043725968402936365,-0.00019021371010903684,-8.552803762484928e-05,-0.00018121595969561164,-0.00045695770742949776
Operation Warp Speed,0.0,0.00048476963810711675,0.0004647323174224591,0.00043661855350385446,0.00048476963810711675,-2.0037320684657633e-05,-2.8113763918604664e-05,0.00043661855350385446
Transmission of COVID-19,0.0,0.0,0.0004532485745127495,0.00043586488707391606,0.0,0.0004532485745127495,-1.7383687438833444e-05,0.00043586488707391606
White House Coronavirus Task Force,0.0,0.0005991464180208906,0.0004997338640777852,0.00043553884030216353,0.0005991464180208906,-9.941255394310547e-05,-6.419502377562163e-05,0.00043553884030216353
EcoHealth Alliance,0.000779037225616988,0.000523387856198052,0.0004325159090939287,0.0004352951038628974,-0.000255649369418936,-9.087194710412328e-05,2.7791947689687025e-06,-0.0003437421217540906
Depression (mood),0.0007897208625012417,0.0005070851739899072,0.000472721292941084,0.0004347410891444085,-0.0002826356885113345,-3.4363881048823236e-05,-3.798020379667551e-05,-0.0003549797733568332
Ai Fen,0.0,0.0006280670145679713,0.000520421467600488,0.00043469108880628385,0.0006280670145679713,-0.00010764554696748331,-8.573037879420418e-05,0.00043469108880628385
Peter Daszak,0.0008392615049964729,0.0005746601099591832,0.00046760770103699526,0.0004344022692798036,-0.0002646013950372897,-0.00010705240892218794,-3.320543175719165e-05,-0.0004048592357166693
Respiratory failure,0.0008189013432003968,0.0005121689600864077,0.0005164561177490957,0.0004341167378245732,-0.0003067323831139891,4.287157662687981e-06,-8.233937992452252e-05,-0.00038478460537582363
Our World in Data,0.0,0.000535227064222117,0.00046655951731787437,0.00043371140570725163,0.000535227064222117,-6.866754690424261e-05,-3.284811161062274e-05,0.00043371140570725163
Fortune (magazine),0.0008819960289513722,0.0005560739896833171,0.0004968292097340828,0.0004336262720757713,-0.00032592203926805514,-5.9244779949234284e-05,-6.32029376583115e-05,-0.00044836975687560093
MRNA vaccine,0.000779037225616988,0.00047136628680630285,0.000420142311370459,0.00043360967144822574,-0.00030767093881068513,-5.122397543584384e-05,1.3467360077766728e-05,-0.00034542755416876224
Gizmodo,0.0008819960289513722,0.0005907123235574887,0.0005066245903172801,0.000432208961984413,-0.00029128370539388353,-8.408773324020862e-05,-7.441562833286711e-05,-0.00044978706696695926
Alzheimer's disease,0.0007863932360828894,0.0005763351189720799,0.0005035047349767613,0.0004319811143180688,-0.0002100581171108095,-7.283038399531858e-05,-7.15236206586925e-05,-0.0003544121217648206
