article,year,pagerank,in_degree,out_degree,in_degree_cent,out_degree_cent,betweenness,eigenvector
1881–1896 cholera pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1889–1890 pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1894 Hong Kong plague,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1899–1923 cholera pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1919–1930 encephalitis lethargica epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1924 Los Angeles pneumonic plague outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1947 New York City smallpox outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1957–1958 influenza pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1963 smallpox epidemic in Wrocław,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1972 Yugoslav smallpox outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1974 smallpox epidemic in India,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1977 Russian flu,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1994 plague in India,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
1998–1999 Malaysia Nipah virus outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2003 Midwest monkeypox outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2005 dengue outbreak in Singapore,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2006 dengue outbreak in India,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2006 dengue outbreak in Pakistan,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2007 Iraq cholera outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2008 Zimbabwean cholera outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2009 Bolivian dengue fever epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2009 Gujarat hepatitis outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2009–2010 West African meningitis outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2010s Haiti cholera outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2011 dengue outbreak in Pakistan,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2012 Middle East respiratory syndrome coronavirus outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
"2012 yellow fever outbreak in Darfur, Sudan",2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2013 Swansea measles epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2013 dengue outbreak in Singapore,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2013–2014 chikungunya outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2014 Democratic Republic of the Congo Ebola virus outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2014 Odisha hepatitis outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2015 Indian swine flu outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2015 MERS outbreak in South Korea,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2015 Middle East respiratory syndrome outbreak in South Korea,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2015–16 Zika virus epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2016 Angola and DR Congo yellow fever outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2016–2022 Yemen cholera outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2017 Gorakhpur hospital deaths,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2018 MERS outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2018 Madagascar measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2018 Middle East respiratory syndrome outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2018 Équateur province Ebola outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019 Kuala Koh measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019 New York measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019 Pacific Northwest measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019 Samoa measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019 Tonga measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019 measles outbreak in the Philippines,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019–2020 New Zealand measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2019–2020 measles outbreak in the Democratic Republic of the Congo,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2020 dengue outbreak in Singapore,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2022-2023 Uganda Ebola outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2022–2023 mpox outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2023 dengue outbreak in Jamaica,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2023–2024 Bangsamoro measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2023–2025 mpox epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2024 dengue epidemic in Argentina,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2024 dengue outbreak in Latin America and the Caribbean,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2024–2025 Sudanese cholera epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2025 Kasaï Province Ebola outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
2025 New Zealand measles outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
21st century Madagascar plague outbreaks,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
735–737 Japanese smallpox epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
American Society for Microbiology,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Ancient history,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Antonine Plague,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Bacterium,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Black Death,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Caragea's plague,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Cocoliztli epidemics,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Croydon typhoid outbreak of 1937,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Dictionary.com,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Disease outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Early modern period,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Epidemiology of HIV/AIDS,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Epidemiology of chikungunya,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Faculty of Pharmaceutical Medicine,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
First plague pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Great Northern War plague outbreak,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Great Plague in the late Ming dynasty,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Great Plague of 1738,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Great Plague of London,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Great Plague of Marseille,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Great Plague of Seville,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Great Plague of Vienna,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Groningen epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
History of smallpox in Mexico,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Hittite plague,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Hong Kong flu,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Infectious disease,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Kivu Ebola epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Latin,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Local transmission,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
London flu,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Manchurian plague,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Massachusetts smallpox epidemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Middle East,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Modern era,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Naples Plague (1656),2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Negative stain,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Nipah virus outbreaks in Kerala,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Oxford English Dictionary,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Parasite,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Plague of 664,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Plague of Amwas,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Plague of Athens,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Plague of Cyprian,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Plague of Justinian,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Plague of Sheroe,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Post-classical history,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Prion,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Roman Plague of 590,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
San Francisco plague of 1900–1904,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Second plague pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Seventh cholera pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Spanish flu,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Sweating sickness,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Third plague pandemic,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Vertebrate,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
WHO regions,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
World Health Organisation,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
Yellow fever in Buenos Aires,2020,0.00023520145145723614,1,0,0.00023479690068091102,0.0,0.0,0.0016718075145479502
International Statistical Classification of Diseases and Related Health Problems,2020,0.00023511985886484147,3,0,0.000704390702042733,0.0,0.0,0.022061015535540646
Polio,2020,0.00023511985886484147,3,0,0.000704390702042733,0.0,0.0,0.022061015535540646
Genome,2020,0.00023508299836930686,3,0,0.000704390702042733,0.0,0.0,0.022061015535540646
Cardiovascular disease,2020,0.00023508299836930686,3,0,0.000704390702042733,0.0,0.0,0.022061015535540646
Influenza,2020,0.00023508299836930686,3,0,0.000704390702042733,0.0,0.0,0.022061015535540646
Nature (journal),2020,0.00023508299836930686,3,0,0.000704390702042733,0.0,0.0,0.022061015535540646
S2CID (identifier),2020,0.00023508299836930686,3,0,0.000704390702042733,0.0,0.0,0.022061015535540646
Nucleocapsid,2020,0.0002350396082349321,3,0,0.000704390702042733,0.0,0.0,0.01903514170073017
Peplomer,2020,0.0002350396082349321,3,0,0.000704390702042733,0.0,0.0,0.01903514170073017
Viral shedding,2020,0.00023502567411563862,3,0,0.000704390702042733,0.0,0.0,0.020120350087366564
Canine coronavirus,2020,0.00023502567411563862,3,0,0.000704390702042733,0.0,0.0,0.020120350087366564
Feline coronavirus,2020,0.00023502567411563862,3,0,0.000704390702042733,0.0,0.0,0.020120350087366564
Hepatitis E,2020,0.00023502567411563862,3,0,0.000704390702042733,0.0,0.0,0.020120350087366564
World Health Organization's response to the COVID-19 pandemic,2020,0.0002350250750644705,5,0,0.0011739845034045551,0.0,0.0,0.03946345633025031
Social distancing,2020,0.0002350250750644705,5,0,0.0011739845034045551,0.0,0.0,0.03946345633025031
Workplace hazard controls for COVID-19,2020,0.0002350250750644705,5,0,0.0011739845034045551,0.0,0.0,0.03946345633025031
Fecal–oral route,2020,0.00023500505419485763,2,0,0.00046959380136182204,0.0,0.0,0.015803958171150653
JSTOR (identifier),2020,0.00023500505419485763,2,0,0.00046959380136182204,0.0,0.0,0.015803958171150653
Morbidity,2020,0.00023500505419485763,2,0,0.00046959380136182204,0.0,0.0,0.015803958171150653
Open access,2020,0.000234968193699323,2,0,0.00046959380136182204,0.0,0.0,0.015803958171150653
Cough,2020,0.000234968193699323,2,0,0.00046959380136182204,0.0,0.0,0.015803958171150653
Fatigue,2020,0.000234968193699323,2,0,0.00046959380136182204,0.0,0.0,0.015803958171150653
Tunisia,2020,0.000234968193699323,2,0,0.00046959380136182204,0.0,0.0,0.015803958171150653
DNA replication,2020,0.00023492480356494827,2,0,0.00046959380136182204,0.0,0.0,0.012778084336340182
RNA-dependent RNA polymerase,2020,0.00023492480356494827,2,0,0.00046959380136182204,0.0,0.0,0.012778084336340182
Rhinorrhea,2020,0.00023492480356494827,2,0,0.00046959380136182204,0.0,0.0,0.012778084336340182
In vivo,2020,0.00023491086944565478,2,0,0.00046959380136182204,0.0,0.0,0.013863292722976572
Infectious bronchitis virus,2020,0.00023491086944565478,2,0,0.00046959380136182204,0.0,0.0,0.013863292722976572
Inoculation,2020,0.00023491086944565478,2,0,0.00046959380136182204,0.0,0.0,0.013863292722976572
Medical Research Council (United Kingdom),2020,0.00023491086944565478,2,0,0.00046959380136182204,0.0,0.0,0.013863292722976572
Messenger RNA,2020,0.00023491086944565478,2,0,0.00046959380136182204,0.0,0.0,0.013863292722976572
Mutation,2020,0.00023491086944565478,2,0,0.00046959380136182204,0.0,0.0,0.013863292722976572
Vaccine,2020,0.00023491086944565478,2,0,0.00046959380136182204,0.0,0.0,0.013863292722976572
Angiotensin-converting enzyme 2,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
Fomite,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
Genome size,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
ICD-10,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
International Committee on Taxonomy of Viruses,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
Lipid bilayer,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
Medical Subject Headings,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
Nanometre,2020,0.0002349078179334579,2,0,0.00046959380136182204,0.0,0.0,0.01251900305484591
